Date,factor1,factor2,factor3,factor4,factor5,factor6,factor7,target1,target2
2008-04-04,0.5569997521965551,0.3345515480699897,0.41967380258515297,0.5207966381887368,0.5090066489535171,0.555769802255896,0.7183845195695305,0.22213290749341913,0.49196788533746993
2008-04-07,0.5159009248916594,0.518977974742063,0.46193986586510877,0.5334007244651409,0.47223157763792784,0.6129028995916639,0.7183845195695305,0.30644358988239123,0.5218480585033349
2008-04-08,0.40722870213899365,0.43923335917442863,0.4601641018158026,0.42486932876810973,0.449496926798316,0.4805752362857956,0.6019800924783377,0.3128951531634699,0.4674610230353715
2008-04-09,0.6264831322622133,0.32934588094946665,0.4900629835715465,0.516578033655691,0.436696637991316,0.6467987793204256,0.3261006732494319,0.2537207492646358,0.5027347753918834
2008-04-10,0.41987051232798567,0.426256905529458,0.41468277920686264,0.41993152940169287,0.5474037591416873,0.5010502719576468,0.662604522221377,0.38603884539207856,0.44981896672937177
2008-04-11,0.5202918209429716,0.32315174861569135,0.5498980347928019,0.44419233496728405,0.3546155578267007,0.5043932861191212,0.6134065681323346,0.2698922747690159,0.4769535545986267
2008-04-14,0.4470759312708727,0.43401632452716077,0.48385090116051077,0.49280630431072603,0.46510983584877197,0.5424293268431999,0.32030311416799023,0.2709302137747132,0.47422724593954546
2008-04-15,0.4606873492123679,0.4997486510402394,0.4046616397965551,0.5043397645529608,0.4932397105128394,0.5511636504377349,0.6569029062738713,0.30644151383014584,0.5696480508625492
2008-04-16,0.6036435209972791,0.4142361686583342,0.32615778688216046,0.47708853247395655,0.6087626820351015,0.6266916660898805,0.5071230934982333,0.2649637866199287,0.46084639026432567
2008-04-17,0.4494192056237512,0.5035563669731999,0.4533600453385199,0.4412010989145225,0.46981644328815797,0.5014265186545931,0.48855279392197776,0.3603001350565903,0.45943401811333556
2008-04-18,0.4749850564537125,0.5416285498529304,0.44803239427916247,0.496895923997547,0.622301001736759,0.37044460869488266,0.39951264648358864,0.34087365910997774,0.5395660519685023
2008-04-21,0.47485095888312684,0.37346055820483337,0.4877989357538084,0.46615950051091254,0.513334495239853,0.5467073286933904,0.6184976404487392,0.24885737037225614,0.492398743146409
2008-04-22,0.6141009764586022,0.39272823675377816,0.48736799865446234,0.4974148583631267,0.4117830457081243,0.5766986924069716,0.6306673308496838,0.27303139827974365,0.5090325680510064
2008-04-23,0.436706116952597,0.4585200685686626,0.42447291180275515,0.41271979861777597,0.5415078184635509,0.4365054418214249,0.771954343804375,0.3350018355904678,0.42287094369268186
2008-04-24,0.44234996247672925,0.5172279387972416,0.4505868087875574,0.37841174882232387,0.5247460034798819,0.4146786873846058,0.9932660732770897,0.42907227557886807,0.4392618653219747
2008-04-25,0.5681972599566258,0.43676022510361523,0.432350225850387,0.5144279239731452,0.4704129885650234,0.5343267418917377,0.5530608467713208,0.26722360063709594,0.5100239513753452
2008-04-28,0.5256111945570946,0.3823485703346218,0.4670800668817132,0.4498455908046604,0.49461915403840906,0.5665693768269375,0.4772095369876924,0.21386457095754202,0.44798332018453013
2008-04-29,0.408088100548162,0.4154237826167479,0.5035106457518319,0.35293758943908154,0.5073587489823014,0.4172520784989017,0.6493817483013498,0.32745242978771816,0.5415878832708655
2008-04-30,0.5357662659952684,0.4090013900742406,0.49917063068373435,0.37899320914440515,0.4480540446224746,0.46079222584321416,0.8013431682374652,0.32745242978771816,0.41979955445174105
2008-05-01,0.266402660133252,0.47522434671735403,0.33624541264731334,0.4150430272872432,0.624195098753391,0.4439199569655121,0.8013431682374652,0.32745242978771816,0.4979094064154189
2008-05-02,0.6481687621156353,0.5151494264289183,0.4137370993747251,0.5559531724146503,0.4871530629244928,0.5776269462179087,0.8013431682374652,0.3069792448349038,0.5514199102052236
2008-05-05,0.6292158405102448,0.37101792321154625,0.5150803172063569,0.5480911707450504,0.470696436197532,0.6334141723295351,0.8013431682374652,0.30482448444084503,0.499659165591392
2008-05-06,0.42867224280000005,0.40377963320965055,0.4145175250446331,0.49574290539818805,0.5164848206078645,0.5548086702023957,0.5518638543566695,0.31505895269470674,0.42494960221937206
2008-05-07,0.4440608176998083,0.41120008335398206,0.5697452148422836,0.4900036054000358,0.3974240112243801,0.492170001562604,0.3918507026417563,0.3930589083841889,0.499769734777939
2008-05-08,0.4522704825266475,0.32147521327981465,0.441398918374161,0.44765958807232004,0.5183286746315914,0.5999645559724333,0.6840580286866671,0.2165904304756374,0.4676428399157593
2008-05-09,0.42236363267249377,0.32276407845759064,0.4643901255308353,0.5049675197097002,0.46943970235246657,0.5558178412652611,0.5308346192908597,0.3123658066589873,0.5150879566260219
2008-05-12,0.5338332700854905,0.5198537959838527,0.34843640754021743,0.39634811952383514,0.5648470384257324,0.5269835225060009,0.6026381400600432,0.3085951571143042,0.4268418811006885
2008-05-13,0.47738095219080734,0.5285192377901144,0.4777598074872515,0.4858757987158314,0.4918310426935427,0.4379161261264141,0.5003404465823508,0.38285045849472515,0.44397563272005364
2008-05-14,0.432716313926759,0.44726927981369824,0.43995645464701527,0.40038730206807593,0.4767992925598842,0.5125179702514949,0.7091004944480888,0.26556598549878985,0.5194221777705375
2008-05-15,0.5603814475163783,0.38044760173397985,0.3577145963941523,0.44053580636917766,0.5575999397164688,0.6163367070651706,0.5602492728235424,0.2962151787869904,0.5835862321238798
2008-05-16,0.5939584831042427,0.35147487061889837,0.47743166807103365,0.5020703253752562,0.48385985077449983,0.6537346810255974,0.5690036952460923,0.20023666143024332,0.4651438519115867
2008-05-19,0.44310075271852334,0.4517334775755917,0.5063785915007792,0.4636237990418714,0.4524465696815132,0.5679112103981865,0.560831489714054,0.31345486708505294,0.5186457463267811
2008-05-20,0.4932002364268549,0.3405186382843963,0.507303953969122,0.496785093815339,0.4494745066336385,0.6179725097421194,0.37512999339306996,0.23349105336248221,0.5072833209712027
2008-05-21,0.4559215934439516,0.3529223228119061,0.5375946945272054,0.5493631494499694,0.38746145746194804,0.5817208648652824,0.7182171483119254,0.22033425542590962,0.4448659119816868
2008-05-22,0.46464319271356963,0.5368353206428648,0.4247190653990539,0.3826046222594006,0.5020424816797115,0.4726153269748728,0.5091098883720642,0.2977547103937771,0.4935232899960328
2008-05-23,0.5352482447494391,0.3381589877900802,0.5692957432177452,0.47887237706645874,0.47078147936191234,0.5771282697820214,0.5690091076416258,0.35358012482657897,0.473775277275949
2008-05-27,0.4829089701770708,0.5204674360136297,0.4697835068347527,0.3564444833045019,0.564355880886487,0.42611897774016305,0.45466844660163996,0.27771358900406323,0.5072917301974282
2008-05-28,0.4839914958350907,0.46017848468309097,0.42475376352133354,0.5001885924439964,0.49410212780084545,0.4887524513545213,0.6978087603814541,0.2728063460599753,0.4336371764294885
2008-05-29,0.31324821290787386,0.5139316824331182,0.3975796432624543,0.3271163839263606,0.5250740058842601,0.3899026013146001,0.5085204205288814,0.33300623217472286,0.4823366925593834
2008-05-30,0.5686157543973265,0.4186462235965349,0.4409098540488665,0.4627717787079375,0.5131367251512668,0.5938876189205935,0.6283806555692614,0.2565117766505651,0.4777141422382484
2008-06-02,0.4764570331727545,0.30949844788447733,0.6043248850594467,0.45417325215205473,0.42853389733477787,0.5659589492050998,0.6197423772927921,0.26568274549661763,0.45918363065664625
2008-06-03,0.4715928073032948,0.48341187590680307,0.4907765756685715,0.35039288740536245,0.4621478781898927,0.46290508956728504,0.5554179924853524,0.38516296458885435,0.5094489221707393
2008-06-04,0.4594520480912083,0.44297027915113446,0.4998066766380698,0.3879624191725592,0.5374589869784019,0.5214304853510143,0.4959088743612376,0.3546781157738148,0.49419394262158073
2008-06-05,0.4594520480912083,0.48711883942209666,0.31797837333716417,0.5922455709442673,0.555922957736607,0.4817957810446385,0.5606039355166649,0.1729120353869542,0.5059751048991161
2008-06-06,0.583048149639461,0.3131189644633125,0.7742383177781953,0.7172987816909776,0.3446682803618443,0.676548953026043,0.5553725927241185,0.1729120353869542,0.3905613734250953
2008-06-09,0.48351217046988526,0.5682120933951342,0.43877336246352294,0.3390758772783533,0.4605812019480374,0.5276485870226196,0.5553725927241185,0.2906533280565083,0.4550360252705471
2008-06-10,0.43466485756058443,0.5341996184910869,0.4671365749615899,0.36561815805588405,0.46821007009620363,0.3671725559121688,0.5553725927241185,0.29771957167972046,0.4903623888848394
2008-06-11,0.520301458758322,0.35635124746426217,0.5162861849171799,0.5717975221506583,0.3762590123449585,0.6050246456081974,0.5131673087030643,0.2508799766035706,0.3998540145015338
2008-06-12,0.44849891496409555,0.5367692775938673,0.4196623222780755,0.45221194516423396,0.48385150583571146,0.4668504549944392,0.4832150113077441,0.27807221186380493,0.5120079085897093
2008-06-13,0.571690986088959,0.44132162878129977,0.3383259374839147,0.39629926752788136,0.5774796335044546,0.5387341526231669,0.4458017468640305,0.29987484365587025,0.48371359627634775
2008-06-16,0.5983283276096236,0.42381411480151254,0.44677124530358564,0.4369729777602411,0.5253432356242158,0.6140263517033727,0.5940110220688164,0.25838279805838327,0.5058177643689783
2008-06-17,0.47560435332223516,0.389842930383413,0.47502409921270095,0.42811197148532093,0.4577342621006978,0.5361732888663612,0.4571043073506471,0.2577702094627958,0.5017180429562544
2008-06-18,0.5977175795863678,0.4135131180854974,0.531426783039241,0.5101991988444443,0.4358016314413217,0.572156865206872,0.8197154305947424,0.28234083165813034,0.5043022263537674
2008-06-19,0.5350351059036775,0.43619283440316975,0.4238627867002938,0.32326527209774536,0.5539498639880003,0.5971456548805942,0.2754337821641367,0.3222844104700245,0.5022271462007704
2008-06-20,0.5603595691696656,0.34632901441767405,0.5405007566251446,0.5117480063364258,0.36308700748728306,0.5294812287370664,0.7218021711007168,0.2757624462442082,0.47174866417852945
2008-06-23,0.4787664561791839,0.47142104099443566,0.45033942102103147,0.4962800396998126,0.4498231749272414,0.4318150783961844,0.4685201401325309,0.2861464671536473,0.5028415123752691
2008-06-24,0.47530568052456,0.42485942631919765,0.45079298543236757,0.44971291314045303,0.46217444315606593,0.5587507837248847,0.655800714549771,0.2811993110324497,0.504734872046388
2008-06-25,0.489822734556112,0.42485942631919765,0.38595419474009696,0.3820467619910421,0.552366711435928,0.47555625751875275,0.7495020926823537,0.3102496772002888,0.46059595779459395
2008-06-26,0.5424543365609037,0.3087757213348866,0.6276729792708464,0.5692449869667557,0.3036292315460407,0.7318627024167809,0.5805503843621415,0.28666791955576487,0.5080019504460351
2008-06-27,0.5650926468217237,0.3507240610120826,0.43634414022622586,0.4570886423464158,0.48478435244922224,0.6271315969809044,0.33635049976415904,0.2674395731608488,0.460620672908069
2008-06-30,0.5119448999369662,0.41760369140180137,0.4921778747988942,0.4381828755831797,0.44007223362817466,0.5137871459362209,0.564916149457475,0.3190384116449535,0.463201944811973
2008-07-01,0.5271288189928582,0.41655450641504305,0.4470361443757165,0.46669357398474637,0.5443193608997212,0.6263707239377105,0.4416457837315533,0.28993471354413836,0.521840322816465
2008-07-02,0.6638257883387787,0.39870399657759836,0.5849324054861028,0.5052717036737389,0.37377975308744726,0.5450850532082517,0.5857337065949296,0.2965199219102305,0.4705030627205992
2008-07-03,0.3780723049490998,0.5107483955463019,0.40421803451208566,0.48367178848933795,0.484489427357041,0.45742625568768563,0.6743130002070663,0.3980580949618594,0.454006624200093
2008-07-07,0.3922087880766306,0.4623512334222845,0.5160356568648923,0.3504739046140604,0.5093012546976036,0.5050838498901703,0.733921129583565,0.25704547858705695,0.4638314745007828
2008-07-08,0.32685298415125785,0.4487341836508195,0.3213849904005176,0.31288139228269934,0.5884579809123777,0.5002527337127348,0.6224418457123911,0.31793503618751157,0.4948992237930999
2008-07-09,0.547845701253208,0.34801632002775384,0.5775086270913743,0.4435174851595733,0.3610499815185838,0.5635159526314238,0.754493554560598,0.21465601537118273,0.5218186924068926
2008-07-10,0.4737949938191105,0.4540419830424531,0.48244778215586864,0.5801184244820982,0.5325461965908036,0.6107400979468747,0.5141474074142012,0.25961684411833297,0.5137225960592817
2008-07-11,0.5249619030982388,0.3310294155939762,0.5584381140999349,0.5244420197549082,0.4155603587860719,0.6379053614295305,0.5554184823906327,0.3674965532245253,0.5103007581770234
2008-07-14,0.513521476918612,0.41236665530743005,0.510503857386275,0.44560579857167815,0.4529995784307316,0.6058855479401578,0.6201493147906832,0.1774954799065877,0.5256534062206367
2008-07-15,0.4453878530516805,0.2592457077553587,0.466492085472151,0.2893324697883658,0.48478484172483954,0.5596531646120745,0.42528482656129063,0.25117333516235507,0.4519207645814984
2008-07-16,0.44702523616754286,0.464268650181755,0.29382801723476076,0.3404889237620268,0.5928618662633425,0.44308142237107895,0.46245963769942433,0.36328415253309754,0.46738823417170317
2008-07-17,0.5654420105260565,0.5481568616621224,0.45895739916420975,0.30671392366254746,0.5066230258152555,0.5778638680729523,0.5496466951380768,0.2854230077634128,0.4699625014957898
2008-07-18,0.4437439003802785,0.4917008224368733,0.41193871317702313,0.43249221266147975,0.4123772786850709,0.46050527631990545,0.7427409201457824,0.38087687140181514,0.5205341585305646
2008-07-21,0.525287148525885,0.3644375869875088,0.4075362756448402,0.49965768224771123,0.47571428669702626,0.5645994089014823,0.7206650608946936,0.262284429626093,0.44277705337082446
2008-07-22,0.5285435487077027,0.5154541998132836,0.3518005423232873,0.3623080336107105,0.4884585245352529,0.4462963678039939,0.5609476285684054,0.3510728547184184,0.413064708774481
2008-07-23,0.47595937780942077,0.4827380606442523,0.4718020005370888,0.34889727736351284,0.5408658238766998,0.383617932792877,0.5721937147492984,0.304749329336613,0.4685220740585173
2008-07-24,0.45389380111041233,0.3587355731189185,0.5897148204147602,0.47177489075239176,0.41604790512696455,0.5295351698240154,0.7011788439976332,0.253445687741502,0.4625635749375717
2008-07-25,0.5299589977645718,0.47035601625154966,0.4334587217656132,0.38243665070566535,0.5543071956495276,0.5588385129649416,0.513749624393355,0.4100428805882842,0.4869511692144236
2008-07-28,0.5045547381858332,0.3773311863181793,0.5378011995758831,0.48349004746008134,0.38005430922710387,0.5377262368126298,0.6458470178441561,0.24303770323457405,0.44863415949886143
2008-07-29,0.46886251441115595,0.48679690643773965,0.3378095439853756,0.37346615454383797,0.5856066456661913,0.46609241311998895,0.501496609370038,0.31246813937274664,0.42378801229000834
2008-07-30,0.4941853176756751,0.48679690643773965,0.41353695447965405,0.5681098101425244,0.5010828438584427,0.45150441740535785,0.5635369266687302,0.3356173675348531,0.4649615584843255
2008-07-31,0.5414144179121075,0.3908471405455794,0.5674172275720314,0.37050191884619654,0.4754229417502306,0.5974688189108619,0.4858974064365065,0.3686194320090918,0.395349920344591
2008-08-01,0.39677840254921554,0.40524575142689606,0.4422014184729027,0.4710437531874985,0.43048475012135046,0.5027674883184017,0.6284790299123608,0.3591838060291811,0.4796764096600789
2008-08-04,0.3300507015695906,0.4774075530337402,0.516552930413002,0.3416902458799688,0.43191822277698666,0.47859490799476356,0.4861002034091128,0.3283781968155699,0.39280259673598633
2008-08-05,0.4620254180296188,0.42483846217339866,0.3242900737605674,0.3800886552989515,0.6378930982159229,0.40094592567318255,0.49942107759340504,0.27070015842964346,0.431956316198747
2008-08-06,0.5061943461717352,0.5646346691528701,0.4055111518425148,0.42642945881490085,0.542882133306185,0.5133595762726119,0.6340815971399137,0.38766879801399745,0.460195256458519
2008-08-07,0.49266025807883945,0.39228766056965675,0.5225314039437696,0.48421982180772305,0.44912961512731825,0.5014902950854795,0.5993729129807582,0.27678075842675653,0.3558916984152027
2008-08-08,0.4280504801087178,0.49366199141612443,0.4327048419443013,0.3042061340595645,0.589587346671222,0.45104206005791925,0.3758630910621686,0.30915436812518393,0.44474710493299474
2008-08-11,0.445908787034318,0.41060857583340865,0.42867777741470214,0.4211080338417783,0.5177887846171313,0.2977009072215173,0.3402778958694578,0.35304024645580123,0.3955142450705307
2008-08-12,0.3386734906559842,0.3334632177376534,0.530993086491029,0.40031069878074643,0.48365098377603544,0.44348199566442004,0.5615777001283634,0.26032816959598826,0.4977041796584269
2008-08-13,0.6690773163608538,0.44615009585836124,0.4872395639231232,0.5318645323304713,0.4861406194824156,0.6433126187622913,0.5651477295476597,0.33988216426366274,0.45359007294721254
2008-08-14,0.4428096154490206,0.4450736475932974,0.38727686718640997,0.41418894444423304,0.5338613135488043,0.4204560675818674,0.5682202095060354,0.3464309780534772,0.4483778488870669
2008-08-15,0.5230847432984682,0.49547444109538596,0.41334072331401517,0.4064905652218136,0.4688651872824825,0.38103326272100235,0.6109421349593555,0.3135354040610366,0.49927121496843463
2008-08-18,0.5153401690475861,0.3793520824423266,0.5550525259360947,0.41632280500819,0.42835468749773903,0.6254724210279032,0.3340236689201815,0.24719631155897717,0.5064531874147589
